108.418962736,105.109328596,0.0247213696
108.974775312,106.736068067,0.0300470499
109.642839257,108.022389147,0.0339804476
112.615720027,109.913074333,0.0400160681
112.737847791,110.992795597,0.0427792657
112.291244092,111.821912792,0.0440032094
110.371096336,112.003977061,0.0427595175
110.505927923,111.476529035,0.0385813662
110.582991068,110.937814855,0.0327126592
110.914552158,110.593641871,0.027954475
110.967988016,110.742864792,0.0220922988
110.241824133,110.676838844,0.015454003
110.301703245,110.606516888,0.0101338343
109.019033631,110.132637256,0.0073385875
109.351255542,109.728454138,0.0089236193
109.503907749,109.543975042,0.0096470667
108.340888133,109.053771264,0.0115694345
108.548518191,108.936142404,0.0099623005
108.68112627,108.768610086,0.0085066854
107.881655104,108.363046924,0.0093326191
107.970380164,108.270419932,0.0096958622
107.487991393,108.005288233,0.0104766691
107.561668807,107.725423867,0.011298404
107.570720387,107.647690188,0.0097448905
106.54149856,107.290469787,0.0095607229
106.731033934,107.101230422,0.0095793907
105.907012499,106.687566345,0.009279235
106.149170761,106.332178939,0.0102116214
106.323068696,106.277571473,0.0097687789
106.548651119,106.231975769,0.0083571418
107.004208804,106.506274845,0.006918216
108.125534294,107.000365728,0.0039408726
108.521718788,107.550028251,0.0051688333
108.856695039,108.127039231,0.0074316214
110.17010791,108.918514008,0.0105354441
110.551437826,109.524989891,0.0129137809
111.013999592,110.148060092,0.0153571934
111.348075612,110.770905235,0.0177997234
111.573195446,111.121677119,0.0191752994
110.821868169,111.189284705,0.0194404272
110.799632702,111.135692982,0.0181545809
109.780126663,110.743705745,0.0146797648
110.004870547,110.35162452,0.010986652
110.312185299,110.224203803,0.0082241748
110.463645268,110.140206944,0.0047909527
110.887981322,110.417170609,0.0034987479
111.90879322,110.893151277,0.0029527229
112.294821148,111.38881024,0.0048964835
112.652668705,111.936066099,0.0070425849
114.108292621,112.741143923,0.0101997529
114.501570146,113.389338155,0.012741691
115.748457183,114.252747164,0.0161276087
116.170550617,115.132217642,0.0195765125
116.566112731,115.746672669,0.0219861401
117.214419099,116.424884908,0.0246457959
116.629607708,116.645172539,0.024423537
112.478856794,115.722249083,0.0189376385
112.643283265,114.741541717,0.0131479666
112.859111216,113.652714746,0.0117351286
113.23000663,112.802814476,0.0150680708
113.519725757,113.063031717,0.0140476111
113.858857174,113.366925194,0.0128558719
114.713656243,113.830561451,0.0110376905
115.006990651,114.274807456,0.0092955493
114.91717145,114.624168879,0.0079255045
115.002541459,114.910089951,0.0082638254
114.927769829,114.963618347,0.0084737407
114.357764511,114.801311812,0.0078372445
114.325829183,114.653476245,0.0072574971
113.607520616,114.304721035,0.0058898296
113.36851846,113.914908193,0.0041125888
113.383028634,113.671224223,0.0050682122
112.519421438,113.219622287,0.0068392002
112.408080328,112.919762215,0.0080151221
111.895522943,112.551513336,0.0094592353
111.971956742,112.198745363,0.0108426392
112.052800847,112.082090215,0.0113001103
111.683465419,111.900936488,0.0113740209
111.857040351,111.89131584,0.0108320016
111.735138864,111.83211137,0.0096965085
111.934111413,111.802439012,0.0082841929
112.081444784,111.901933853,0.0069383936
112.131742414,111.970609368,0.0048980899
112.493884667,112.160295819,0.0029782996
112.358725148,112.266449253,0.001819648
112.566052792,112.387601255,0.0022947539
112.528265618,112.486732056,0.0026835021
111.921673175,112.343679183,0.0021225105
111.932506612,112.237124549,0.0017046492
111.921948557,112.07609849,0.0016103277
111.398056801,111.793546286,0.0027183756
111.643325539,111.723959377,0.0029912654
111.357001393,111.580083072,0.0035554862
111.724655809,111.530759886,0.0037489105
111.77477569,111.624939608,0.0033795782
110.382297001,111.309682473,0.0046158807
109.719593263,110.900330441,0.0062211828
106.728940696,109.651401662,0.0105579511
106.671471171,108.375575533,0.0151433295
106.314787634,107.358698191,0.018499609
103.453597052,105.792199138,0.0235346947
103.047377543,104.87180835,0.0268711805
101.470157443,103.571479918,0.0315821949
101.62227314,102.398351294,0.0361826993
102.660904807,102.200178233,0.0369598485
104.175712216,102.482261902,0.0346173356
104.794722503,103.313403167,0.029752656
107.667071072,104.824602649,0.0189286236
108.349426113,106.246732976,0.0158688421
108.867578497,107.419699546,0.020468711
110.735974168,108.905012462,0.0262934676
111.190842983,109.78595544,0.0297481459
111.0487769,110.460793137,0.0323945682
111.226515706,111.050527439,0.0347072518
111.061742553,111.131969535,0.0350266326
109.158668317,110.623925869,0.031928094
109.214132321,110.165264724,0.0268700453
109.256542988,109.672771545,0.019012427
108.695125105,109.081117183,0.0111152322
109.075528783,109.060332299,0.0081240676
109.703524901,109.182680444,0.0076442709
110.097328424,109.392876803,0.0068199715
110.541127666,109.854377443,0.0050101651
112.169879203,110.627965048,0.0061475794
112.537103912,111.336359801,0.008925598
113.468781948,112.179223182,0.0122309446
113.857389128,113.008288548,0.0154821814
114.01282443,113.469024854,0.0172889904
114.10526149,113.861064249,0.0188263998
114.401615628,114.094272669,0.0197409426
114.650860213,114.29264044,0.0200390588
114.815789936,114.493381817,0.0200019804
115.131670394,114.749984043,0.0191984573
114.942543074,114.885215904,0.0166951014
115.15731455,115.011829489,0.0144136066
115.212691267,115.111054821,0.011497379
114.361047937,114.918399207,0.00749063
114.367192317,114.774561518,0.0051197516
112.825396187,114.191581927,0.0036057761
113.00529378,113.639732555,0.0057698912
113.046565116,113.31111185,0.0070585999
111.356296678,112.55838794,0.0100104584
111.588187446,112.249085755,0.0112234081
111.243987071,111.808759078,0.0129501794
108.714696912,110.725792027,0.017197109
108.466199981,110.003267853,0.0200305371
106.136229198,108.640278291,0.024620082
106.060796455,107.344480636,0.0291375721
105.706096313,106.592330487,0.029800986
103.798143889,105.425316464,0.0322133964
103.664501373,104.807384507,0.0333479504
102.780318892,103.987265117,0.0336122464
102.921623254,103.291146852,0.0351291722
102.956468691,103.080728053,0.0342275726
102.476401226,102.783703016,0.0311454471
102.407666485,102.690539914,0.0286773645
100.912020692,102.188139273,0.0253025059
101.095887576,101.722993995,0.0220450457
101.17902836,101.398650778,0.0203673714
100.535742856,100.930669871,0.0176260651
100.620380138,100.857759733,0.0154887246
100.77974019,100.778722886,0.0125825186
100.178534636,100.528599455,0.0108335192
100.276604468,100.463814858,0.0102624047
100.109015768,100.335973765,0.0095989382
100.571026036,100.283795227,0.0094382145
100.99612409,100.48819259,0.0066664576
102.303963783,100.995032419,0.0028547513
102.68876603,101.639969985,0.0053183324
102.971573602,102.240106876,0.0076718104
104.772473275,103.184194172,0.0113741135
105.045258945,103.869517963,0.0140616578
105.974282615,104.690897109,0.0172827525
106.220597791,105.503153156,0.0204680703
106.499876826,105.935004044,0.0221616032
107.137679614,106.458109211,0.024212996
107.561504858,106.854914772,0.024967538
107.908950255,107.277002888,0.0246351783
108.341434377,107.737392276,0.02391146
108.461883018,108.068443127,0.0228562206
108.048642297,108.190227487,0.0196315032
108.113196505,108.241289049,0.0171442003
108.091910467,108.178908072,0.0136784744
107.577394289,107.95778589,0.0096260107
107.681051098,107.86588809,0.0075720943
106.745107994,107.523865962,0.0041794382
106.86513097,107.217171088,0.0040161489
106.942388193,107.058419564,0.0046387039
106.305735215,106.714590593,0.0059870528
106.570062714,106.670829273,0.0061586658
106.666483326,106.621167362,0.0063534184
106.547122545,106.52235095,0.0067409337
106.820403733,106.651018079,0.0059917255
106.007767618,106.510444305,0.0056758493
106.108065281,106.370839794,0.0058629345
105.98073521,106.22924296,0.0050769529
103.849503963,105.486518018,0.0067868748
103.864856145,104.95079015,0.0082652134
103.488843055,104.295984593,0.0094847294
101.370149438,103.14333815,0.0138332985
101.359759616,102.520902063,0.0161965334
99.8820703578,101.525205616,0.0201012253
100.128678657,100.685164517,0.0233955042
100.160114301,100.382655733,0.0240305434
99.5559859394,99.931712314,0.0252514803
99.8857947367,99.9326434087,0.0246925473
100.041454759,99.9108374342,0.0218654141
99.970469226,99.8634261654,0.019950447
100.181924975,100.019910924,0.0167689163
99.5514516315,99.9363251481,0.0125765216
99.6755234264,99.8448423148,0.010494352
99.6819450868,99.77271128,0.0068725268
98.5759748606,99.3712237513,0.0051527089
98.6423462177,99.1439473979,0.0048576797
97.301022379,98.550322136,0.0057630933
97.5251152431,98.0111146751,0.0078776324
97.5150797275,97.7458908918,0.0089177256
96.0341685393,97.0938464722,0.0114747626
96.18281553,96.81429476,0.0125710438
96.3026550791,96.508679719,0.0134417468
96.4609803477,96.245154874,0.0141164213
96.6978780266,96.4110822459,0.013182859
96.403313097,96.4662066376,0.011392224
96.8106540027,96.5932063685,0.010002906
97.0235935928,96.7338596798,0.0071233822
96.820598844,96.7645398841,0.0048885286
96.9888809785,96.9109318545,0.0032743492
97.1675061719,97.0001448968,0.0029607452
96.9435722627,96.9801395643,0.0028822929
97.096833613,97.0491982565,0.0031531113
96.9173564294,97.0313171193,0.0030829892
97.24599557,97.0509394688,0.002509244
97.4535018475,97.178421865,0.0027930009
97.5757305054,97.2981460881,0.0027644695
97.8555363093,97.5326910581,0.0031326721
98.1303258507,97.7537736282,0.003879348
98.1884006298,97.9374983238,0.0040257509
98.4774542154,98.1629292513,0.0046383909
98.4213456872,98.3043815958,0.005193106
98.6122633589,98.4248659728,0.0054648975
98.7821157962,98.5732947644,0.0060469712
98.8773312741,98.6732640291,0.0063620571
99.156375122,98.8570213878,0.0065827432
99.4315260084,99.0618370502,0.0069164351
99.8644868822,99.3324298217,0.0070577991
100.136170381,99.6471395985,0.0074249646
100.002389626,99.8586432245,0.0075339016
100.409076537,100.103030857,0.0076082416
100.602868271,100.287626204,0.0077774298
100.604984622,100.404829764,0.0077645639
100.950572107,100.641875385,0.0081120809
101.23529843,100.848430858,0.008530066
101.187125826,100.994495246,0.0083822504
101.483655196,101.21416289,0.0084404935
101.178367406,101.271111715,0.0076026741
101.599710758,101.362214796,0.0067257851
101.912135401,101.54346719,0.0066071528
101.420593912,101.527701869,0.0055869451
101.60802358,101.635115913,0.0052842734
100.914539742,101.463823159,0.0041529153
101.230608407,101.29344141,0.0025551609
101.569882431,101.33076354,0.0018915007
101.211318754,101.231587333,0.001582465
101.572580367,101.39609749,0.0009373271
101.867057915,101.555209867,0.001269108
101.534822005,101.54644476,0.001234735
101.912063262,101.721630887,0.0019217394
102.204963182,101.879726591,0.0025417226
102.663690715,102.078884791,0.0033227351
103.052953424,102.458417646,0.0048110993
103.536810299,102.864604405,0.0064039885
103.862092421,103.278886715,0.008028625
104.333963024,103.696454792,0.0096661469
105.389609242,104.280618747,0.0113118481
105.875938392,104.86540077,0.0130155138
107.258520488,105.714507787,0.0163453452
107.648872826,106.543235237,0.0189082524
108.138326176,107.23041447,0.0209830897
109.120640273,108.041589941,0.0233831574
109.592914255,108.625188382,0.0241834147
109.950417538,109.200574561,0.0248469418
110.117241177,109.695303311,0.025162418
110.369839153,110.007603031,0.0247496009
109.361891103,109.949847243,0.0222322686
109.712007958,109.890244848,0.0197052709
109.552061671,109.748949972,0.0158213419
107.967983115,109.148485962,0.0102166695
108.167659698,108.849928111,0.0063510339
108.127760728,108.453866303,0.0060930852
106.608451377,107.71796373,0.0089789777
106.7963165,107.425047076,0.0101276704
105.500104833,106.758158359,0.0127429203
105.798777899,106.175912652,0.0150262368
105.961362268,106.014140375,0.0154341446
105.436126873,105.674092968,0.0165339289
106.230765296,105.856758084,0.0152634976
105.735894808,105.841037311,0.0129703869
106.240717117,105.910876023,0.0115256945
106.535156444,106.185633416,0.0088950309
105.757948927,106.067429324,0.0064726839
105.953238247,106.121765184,0.0051109094
104.448071255,105.673603718,0.0042531555
104.878317037,105.259393867,0.003632312
105.225989696,105.126404059,0.0041538406
103.817411342,104.592447333,0.0062477886
104.087400063,104.502279534,0.0066013878
104.361753102,104.373138551,0.007107823
103.382630013,103.91229863,0.0089150384
103.657359719,103.872285724,0.0090719517
103.870115485,103.81796458,0.0090345122
103.582800599,103.623226454,0.0097981911
103.884244157,103.74862999,0.0075489166
104.24122641,103.894596663,0.0053521459
104.084598213,103.948217345,0.0046203401
104.274834934,104.121225928,0.0019529391
103.783314105,104.095993415,0.0018539881
104.023056168,104.041450855,0.0016400957
103.970619137,104.012956086,0.0015283515
103.437203642,103.803548263,0.0012457948
103.449831785,103.720177683,0.0015727382
103.489184439,103.586709751,0.0020961419
103.146920601,103.380785117,0.0029036895
103.333170725,103.354776888,0.0030056825
103.031147323,103.250105772,0.0034161575
103.20058928,103.177956982,0.0036990939
103.47147038,103.259094427,0.0032819568
102.935925363,103.159783087,0.0034575207
103.092312531,103.175074389,0.0032858106
103.006791677,103.126624988,0.0026546011
102.316901865,102.837982859,0.0034595875
102.390703726,102.70167745,0.0034707149
102.43073048,102.536281937,0.0033117772
101.790554488,102.23222264,0.0044021735
101.870335512,102.120581052,0.0044647583
101.859397887,101.987754592,0.0049856464
101.39329517,101.728395764,0.0060027399
101.507571614,101.657650046,0.0059506837
101.583778669,101.586010835,0.0062316218
101.105265714,101.397477792,0.0067809694
101.500343692,101.424239922,0.0055440899
101.772990219,101.490594574,0.0047493446
101.413543345,101.448035743,0.0042676321
101.737415213,101.606073117,0.0024554883
101.986403391,101.727588042,0.0015411491
101.537295704,101.668664413,0.001251334
101.959698682,101.805203247,0.0015989234
102.163817688,101.911803866,0.002016965
101.676836864,101.834412235,0.0017134684
102.079337578,101.969922703,0.002244882
102.379971328,102.074990864,0.0025519645
102.091392642,102.056884603,0.0023876426
102.328059063,102.219690153,0.0030260957
102.589967013,102.347347512,0.0029069584
102.382128555,102.347886818,0.0026636173
102.712923033,102.503269416,0.0032729608
102.925810396,102.652707249,0.0033235451
102.753361014,102.69355575,0.0033691903
103.203160391,102.898813709,0.0041741234
103.4581167,103.085112125,0.0043732919
103.286062979,103.175175271,0.0043854536
103.747549735,103.423722451,0.0053601484
104.039305506,103.63275873,0.0055414454
103.938325284,103.752810876,0.005511621
104.287902901,104.003270856,0.0064917021
104.69787572,104.240852353,0.0068140507
104.252522919,104.294156706,0.0064370567
104.815895508,104.513549262,0.0071372295
105.229172731,104.74886672,0.0072551098
104.372738646,104.667582451,0.006205766
104.845098655,104.815726385,0.0064335338
105.083461748,104.882617945,0.0057211588
104.276215529,104.644378644,0.0039671369
104.585634213,104.697602536,0.0037050653
104.92142967,104.71668529,0.0027977037
104.30011853,104.520849485,0.0014186998
104.596416774,104.600899797,0.0012029141
104.977355662,104.698830159,0.0007265918
105.198745113,104.76815902,0.0009698413
104.426231367,104.799687229,0.0010934813
104.807575596,104.852476934,0.0013004998
104.95023195,104.845696007,0.0012739079
104.063947301,104.561996553,0.0011391387
104.431269349,104.563256049,0.0011341996
104.572520337,104.504492234,0.0013646459
103.773454786,104.210297943,0.002518349
104.056360647,104.20840128,0.0025257869
104.169390051,104.142931455,0.0027825313
103.408992416,103.852049475,0.0039232449
103.585990132,103.805183311,0.0041070338
103.709718342,103.718522735,0.0044468792
103.256842239,103.490385782,0.0053149421
103.451956603,103.501126829,0.0041652126
103.612201338,103.50767963,0.0041395154
103.544390451,103.466347658,0.0040711552
103.681441099,103.572497373,0.0025011787
103.849351958,103.671846212,0.0021041375
103.858198943,103.733345613,0.001606219
104.136943494,103.881483874,0.0016279852
104.432880372,104.069343692,0.0023646903
104.621438671,104.26236537,0.0031216381
104.929409066,104.530167901,0.0041718441
105.100536993,104.771066275,0.0051165436
105.194072412,104.961364285,0.0058628103
105.51593543,105.184988475,0.0067397679
105.957160448,105.441926321,0.0073310939
105.641027733,105.577049006,0.0074713835
106.114424442,105.807137013,0.0081325153
106.402190683,106.028700827,0.0084204586
106.55840427,106.179011782,0.0082732082
106.876835391,106.487963696,0.0087278366
107.305128123,106.785639617,0.0088449871
107.601409208,107.085444248,0.009075992
107.708897189,107.373067478,0.0094576596
108.243453218,107.714721935,0.0099205234
108.647241936,108.050250388,0.0102287218
109.694740798,108.573583285,0.0117511148
110.093831814,109.169816941,0.0131869801
110.715415217,109.787807441,0.0147415946
110.149476394,110.163366056,0.0156249187
110.528390417,110.37177846,0.0152306461
110.266445017,110.414931761,0.0142325182
107.950198083,109.723627478,0.0103458166
108.22141462,109.241612034,0.0073276257
108.647175039,108.77130819,0.0064455826
108.302532268,108.280330003,0.0083709873
108.724505457,108.473906846,0.0076118624
109.164984646,108.709799353,0.0066867938
107.727853371,108.479968936,0.0075880895
108.315779915,108.483280847,0.0075751016
108.377473062,108.396522748,0.0079153295
106.286635632,107.676935495,0.0107372403
106.790360333,107.442562235,0.0089453539
106.643685405,107.024538608,0.0086944056
104.263006581,105.995921988,0.0108838675
104.681026468,105.594519697,0.012216783
104.753072556,105.085197753,0.0142141239
104.560333812,104.564359854,0.0162566255
102.883296249,104.219432271,0.0167209748
102.958790462,103.78887327,0.0184094415
102.751545771,103.288491573,0.0200314948
101.029016806,102.405662322,0.0206716595
101.110348554,101.962425398,0.0214907327
99.8524516623,101.185840698,0.0228968545
100.336279572,100.582024149,0.0212309719
100.889261709,100.547085374,0.0197938601
101.468412025,100.636601242,0.0174454765
103.411501731,101.526363759,0.0119137102
104.758455634,102.631907775,0.0081757741
106.905457018,104.135956602,0.0140740048
109.871614774,106.236757289,0.0223124389
110.598425694,108.03348828,0.0293584428
110.971891982,109.586847367,0.035450047
111.975047499,110.854244987,0.0404202338
112.651385626,111.5491877,0.0431454993
113.311592373,112.22747937,0.0458054666
114.785331416,113.180839228,0.0491930901
114.873896783,113.905551549,0.0485458345
114.752401476,114.430805512,0.0462701872
114.686651347,114.774570255,0.0417200535
114.998163587,114.827778298,0.0336902785
114.642203112,114.769854881,0.0264171239
114.082751181,114.602442307,0.0196689998
113.589428189,114.328136517,0.013623104
112.717271506,113.757913497,0.0086616698
112.363456009,113.188226721,0.006429614
111.942472661,112.653157091,0.0085279263
110.193256017,111.804114048,0.0118575069
109.905044719,111.101057351,0.0146145919
108.943787386,110.246140196,0.0179672082
108.50497394,109.386765515,0.021337305
107.984406726,108.834553192,0.0232756929
108.18405274,108.404305198,0.02430642
108.358104832,108.257884559,0.0238049096
108.960120476,108.371671193,0.0211225188
109.70681236,108.802272602,0.0171998201
110.676262026,109.425324923,0.0126581654
111.629847539,110.2432606,0.0077857884
113.763931463,111.444213347,0.012495407
114.739170255,112.702302821,0.0174290912
115.625875872,113.939706282,0.0222816538
116.477860884,115.151709619,0.0270346081
117.873646596,116.179138402,0.0310637406
118.28742697,117.066202581,0.0345424236
118.171850234,117.702696171,0.0365922548
117.509660546,117.960646087,0.0359151901
117.357461841,117.831599898,0.0329657842
117.104042718,117.535753835,0.0285980127
115.457431699,116.857149201,0.0212271994
115.396173922,116.328777545,0.0142214695
115.113495356,115.767785924,0.0085994516
114.331567291,115.074667067,0.0113175648
112.664987545,114.376556029,0.0140552551
112.251570263,113.590405114,0.0171381999
112.092404307,112.835132351,0.0201000539
113.102049318,112.527752858,0.0213054636
113.561786505,112.751952598,0.0199201855
114.285693944,113.260483518,0.0167657659
114.389670229,113.834799999,0.0118523498
115.10968687,114.336709387,0.007812032
115.217956588,114.750751908,0.0087176433
115.332716201,115.012507472,0.0097441357
115.538514742,115.2997186,0.0108704539
115.866890391,115.489019481,0.0116128103
116.691000922,115.857280564,0.0130569714
117.267464484,116.340967635,0.0149537834
117.606382671,116.857934617,0.0161018903
118.570386398,117.533808619,0.0167581376
119.208522719,118.163189068,0.0169740748
120.168205133,118.88837423,0.0178496661
121.121285326,119.767099894,0.0196719529
122.002841033,120.625213553,0.0220106121
122.979863415,121.568048726,0.0245816868
123.793239678,122.474307363,0.0273932858
124.678544098,123.363622056,0.0294366333
125.182999457,124.158661662,0.0306576236
124.919354148,124.643534345,0.0305317636
125.737099701,125.129499351,0.0297870225
126.096401274,125.483963645,0.0287089199
125.303221921,125.514019261,0.0259829217
125.93651961,125.768310626,0.0235341597
126.110933258,125.861769016,0.0205355116
124.480535703,125.457802623,0.0152539368
124.825147071,125.33828391,0.0112312806
124.819108459,125.058931123,0.0066482709
124.666316267,124.697776875,0.0045646751
123.260179952,124.392687937,0.0057611023
123.439637703,124.046310595,0.0071194448
123.246844186,123.653244527,0.0086608803
122.258333822,123.051248916,0.0110216475
122.933478693,122.969573601,0.0113419428
123.184775239,122.905857985,0.011591808
123.469252368,122.961460031,0.0097895788
124.315075846,123.475645537,0.0073044642
125.448189516,124.104323242,0.0046998638
125.530828937,124.690836667,0.0069999164
126.287115701,125.3953025,0.0097625275
126.867918721,126.033513219,0.0122653146
125.376921976,126.015696334,0.0121954445
125.714119918,126.061519079,0.0123751415
125.123870557,125.770707793,0.0112347051
124.122011729,125.084231045,0.0085426395
123.088470989,124.512118298,0.0060810128
123.798434035,124.033196828,0.0079542049
124.36632972,123.843811618,0.008696892
125.066743771,124.079994629,0.0077706841
125.664101658,124.723902296,0.005245556
125.446930276,125.136026356,0.0050675088
124.491279968,125.167263918,0.005190009
123.499504848,124.775454188,0.0050433917
123.306394933,124.186027506,0.0062144325
121.862795471,123.289993805,0.0073618436
122.440913599,122.777402213,0.0093720067
122.82349766,122.608400416,0.0100347588
123.169092922,122.574074913,0.0101693686
123.926014139,123.08987958,0.0081466052
124.678954549,123.649389817,0.0059524475
122.98331731,123.68934473,0.0057957615
121.880462885,123.367187221,0.0070591243
121.926066168,122.867200228,0.0074833489
120.216660437,121.7516267,0.0095466698
121.259582502,121.320692998,0.0092888303
122.038962931,121.360318009,0.0091334381
121.647212138,121.290604502,0.0094068244
122.453865076,121.849905662,0.0072134865
122.776049934,122.22902252,0.0057267538
122.126514501,122.250910412,0.0056409189
122.777377195,122.533451677,0.0048739105
123.000169295,122.670027731,0.0054095029
121.95491237,122.46474334,0.004604466
122.517828536,122.562571849,0.0049881072
122.648229505,122.530284927,0.0048614919
121.422252082,122.135805623,0.0033145142
121.977975416,122.141571385,0.003337125
121.909564751,121.989505438,0.0026687149
120.215494052,121.381321575,0.0050537496
120.776425844,121.219865016,0.0056869126
120.854738649,120.939055824,0.0067881251
119.816642471,120.415825254,0.0088400097
120.324265621,120.443018146,0.0083119753
120.652421895,120.412017159,0.0084335478
120.080306322,120.218409077,0.0090661798
120.774960022,120.457988465,0.006602286
121.211735434,120.679855918,0.0057322175
120.81409283,120.720273652,0.0049773796
121.60830411,121.102273099,0.0034661334
122.090384476,121.431129212,0.0047557652
121.617682963,121.532616095,0.005153753
122.248083668,121.891113804,0.0065596264
122.477972341,122.108530862,0.0074122423
122.296342388,122.16002034,0.0076141618
122.532027491,122.388606472,0.008510578
121.0046013,122.07773588,0.0063519506
121.294691314,121.781915623,0.0043218028
121.290819853,121.53053499,0.0033649862
119.713835294,120.82598694,0.0061279197
120.054681342,120.588506951,0.0070592138
119.983849406,120.260796474,0.0083443529
119.458036546,119.802600647,0.0101411993
120.00337503,119.874985581,0.0098573368
119.848924238,119.823546305,0.0100590595
117.917555897,119.306972928,0.0120848374
118.113611056,118.970866555,0.0121838013
118.091091088,118.49279557,0.01289851
117.320316337,117.860643594,0.014391731
117.941373104,117.866597896,0.0116054472
118.133172932,117.871488365,0.0106549748
117.867136506,117.81549972,0.009589399
116.667894857,117.65239435,0.008716044
116.763297024,117.35787533,0.0098710206
116.820366969,117.029673839,0.0109563626
115.901994678,116.538388382,0.0108571943
115.774640381,116.315074763,0.0104148698
115.210987932,115.92699749,0.0100619533
114.338755115,115.306594526,0.0100584072
114.720292171,115.0111689,0.0112169391
115.215682191,114.871429352,0.0117649373
114.803536589,114.769566516,0.0119448361
115.348347044,115.021964499,0.0103154112
115.437449628,115.201253863,0.0084573391
114.889287555,115.119655204,0.0074902692
115.373768957,115.262213296,0.0050046082
115.778009106,115.369628812,0.0037076312
115.21547602,115.31413541,0.0024033807
115.798411297,115.541416345,0.0030268621
115.950632892,115.685632329,0.003592415
115.016853931,115.495343535,0.0028461844
115.258381156,115.506069819,0.0028882482
115.199660619,115.35638215,0.0013114418
114.670081779,115.036244371,0.0025466194
115.225424472,115.088387006,0.0023421385
115.160480906,115.063911944,0.0024381192
114.373325657,114.857328203,0.0032482515
114.725904941,114.871283994,0.0031935229
115.123626355,114.845834465,0.003293325
114.507682085,114.682634759,0.0039333238
114.995832048,114.838261357,0.0026188567
115.437858939,115.016249857,0.0019208626
