12257,53,2,113.88,-5.375,17.135,0,3.09,2.4
12258,53,3,113.19,-5.4375,17.066,0,3.13,6.26
12259,53,4,112.81,-5.5,17.205,0,3.16,2.05
12260,53,5,112.12,-5.5,17.483,0,3.18,3.23
12261,53,6,110.81,-5.4375,17.361,0,3.19,1.4
12262,53,7,116.44,-5.75,19.149,0.03,3.19,0.11
12263,53,8,116.12,-5.6875,19.236,0.03,3.18,-1.26
12264,53,9,115.25,-5.5625,19.375,0.03,3.14,-2.8
12265,53,10,114.12,-5.4375,19.236,0.03,3.12,-4
12266,53,11,112.56,-5.25,18.993,0,3.07,-3.96
12267,53,12,111.75,-5.1875,19.149,0,3.04,-4.82
12268,53,13,111.19,-5.0625,19.062,0,2.98,-3.93
12269,53,14,110.19,-4.9375,18.993,0,2.96,-3.6
12270,53,15,109.62,-4.875,19.288,0,2.92,-2.99
12271,53,16,109.56,-4.8125,19.34,0,2.91,-1.76
12272,53,17,109.06,-4.8125,19.618,0,2.9,-1.66
12273,53,18,108.75,-4.75,19.653,0.03,2.88,-1.48
12274,53,19,108.12,-4.6875,19.618,0.03,2.86,-3.29
12275,53,20,107.5,-4.5625,19.861,0.03,2.82,-3.19
12276,53,21,106.88,-4.5,19.792,0.03,2.8,-2.04
12277,53,22,106.69,-4.4375,20.087,0.03,2.76,-3.47
12278,53,23,105.62,-4.375,20.052,0,2.75,-1.44
12279,53,24,104.69,-4.25,20.017,0,2.72,-2.06
12280,53,25,104.38,-4.25,19.983,0,2.7,-3.29
12281,53,26,103.88,-4.1875,19.965,0,2.69,-2.07
12282,53,27,103.25,-4.0625,19.983,0,2.64,-4.05
12283,53,28,102.25,-4,19.948,0,2.61,-3.14
12284,53,29,101.69,-3.875,19.948,0,2.57,-3.58
12285,53,30,101.19,-3.875,19.948,0,2.57,0.24
12286,53,31,100.62,-3.875,19.965,0,2.58,0.62
12287,53,32,100.06,-3.8125,20.174,0,2.58,-0.09
12288,53,33,99.5,-3.8125,19.931,0,2.58,0.31
12289,53,34,99.438,-3.8125,19.948,0,2.59,1.19
12290,53,35,98.688,-3.8125,19.948,0,2.59,0.28
12291,53,36,98,-3.8125,19.931,0,2.6,0.91
12292,53,37,97.5,-3.75,19.931,0,2.59,-0.55
12293,53,38,96.938,-3.75,19.931,0,2.58,-0.9
12294,53,39,96.438,-3.6875,19.965,0.03,2.57,-1.56
12295,53,40,96.125,-3.625,19.965,0.03,2.56,-1.27
12296,53,41,95.812,-3.625,20.226,0.03,2.56,0.85
12297,53,42,95.312,-3.5625,20.243,0.06,2.53,-2.39
12298,53,43,94.938,-3.5625,20.278,0.06,2.52,-1.68
12299,53,44,94.562,-3.5,20.312,0.09,2.51,-0.64
12300,53,45,94.312,-3.5,20.312,0.09,2.51,-0.84
12301,53,46,94,-3.5,20.312,0.09,2.5,-0.95
12302,53,47,94.375,-3.4375,20.33,0.09,2.48,-1.15
12303,53,48,94.812,-3.4375,20.312,0.09,2.48,-0.85
12304,53,49,94.75,-3.4375,20.538,0.06,2.47,-0.52
12305,53,50,94.812,-3.4375,20.521,0.06,2.47,-0.08
12306,53,51,94.562,-3.4375,20.486,0.06,2.46,-0.97
12307,53,52,94.188,-3.375,20.469,0.03,2.45,-1.82
12308,53,53,93.688,-3.3125,20.451,0.03,2.41,-3.02
12309,53,54,93.25,-3.25,20.382,0,2.39,-3.12
12310,53,55,92.375,-3.1875,20.347,0,2.36,-2.47
12311,53,56,91.75,-3.125,20.278,0,2.34,-2.09
12312,53,57,91.375,-3.0625,20.243,0,2.32,-3.21
12313,53,58,91.75,-3,20.486,-0.03,2.26,-4.41
12314,53,59,91.312,-2.9375,20.417,-0.03,2.23,-5.41
12315,53,60,90.438,-2.75,20.399,-0.09,2.15,-6.24
12316,53,61,89.812,-2.6875,20.347,-0.15,2.11,-5.66
12317,53,62,89,-2.5,20.312,-0.21,2.01,-8.05
12318,53,63,88.438,-2.4375,20.278,-0.24,1.96,-7.65
12319,53,64,88.125,-2.375,20.608,0.09,1.92,-2.86
12320,53,65,87.688,-2.3125,20.642,0.24,1.91,-1.2
12321,53,66,87.375,-2.3125,20.694,0.42,1.9,-1.04
12322,53,67,85.625,-2.3125,20.694,0.36,1.93,2.07
12323,53,68,85.5,-2.3125,20.712,0.42,1.96,4.07
12324,53,69,85.188,-2.4375,20.781,0.66,2.04,6.71
12325,53,70,84,-2.5,20.764,0.54,2.09,7.38
12326,53,71,83.688,-2.625,21.111,0.72,2.18,7.08
12327,53,72,83.25,-2.625,21.042,0.48,2.21,4.2
12328,53,73,83.125,-2.6875,21.007,0.33,2.25,2.97
12329,53,74,83.375,-2.75,21.042,0.48,2.26,1.29
12330,53,75,82.875,-2.75,21.233,0.87,2.28,1.34
12331,53,76,82.562,-2.75,21.562,1.59,2.28,0.46
12332,53,77,82.625,-2.8125,21.632,1.62,2.32,3.19
12333,53,78,82.75,-2.8125,21.736,1.74,2.34,2.66
12334,53,79,81.875,-2.8125,21.667,1.38,2.37,4.36
12335,53,80,80.938,-2.875,21.406,0.15,2.42,3.75
12336,53,81,81.688,-2.9375,21.094,-0.9,2.45,4.8
12337,53,82,81.312,-3,20.868,-1.65,2.51,4.56
12338,53,83,80.188,-3,20.503,-3,2.53,3.92
12339,53,84,78.562,-3,20.174,-3.87,2.59,4.38
