17780,47,1,46.5,-2.375,10.521,0,3.32,28.78
17781,47,2,47.625,-2.75,10.816,0.06,3.76,33.99
17782,47,3,47.125,-2.9375,10.799,0.06,4.01,37.82
17783,47,4,46.75,-3.125,10.729,0.03,4.27,41.08
17784,47,5,48,-3.6875,10.799,0.03,4.84,43.41
17785,47,6,47.625,-3.9375,10.816,0,5.14,46.18
17786,47,7,47.625,-4.4375,10.885,-0.03,5.74,45.87
17787,47,8,47.5,-4.6875,10.851,-0.03,6.06,50.64
17789,47,10,47.688,-5.625,10.833,0,7.06,40.45
17790,47,11,48.562,-6,10.885,0.03,7.47,63.1
17791,47,12,48.188,-6.6875,10.59,0.03,8.27,62
17792,47,13,48.75,-7.0625,10.59,0,8.61,52.2
17793,47,14,48.562,-7.75,10.573,0,9.39,59.42
17794,47,15,48.312,-7.9375,10.503,-0.03,9.69,47.25
17795,47,16,47.875,-8.125,10.486,-0.06,10.03,51.58
17796,47,17,47.875,-8.6875,10.573,0.03,10.72,53.36
17797,47,18,48.375,-9.125,10.59,0.03,11.08,55.31
17798,47,19,49.062,-9.9375,10.642,0.03,11.89,62.07
17799,47,20,49,-10.25,10.608,0.03,12.21,49.82
17800,47,21,48.875,-10.75,10.59,0,12.76,42.41
17801,47,22,49.312,-11,10.625,0,12.92,25.19
17831,47,52,62.062,-9.3125,10.608,0,8.92,-9.82
17832,47,53,62.938,-9.3125,10.903,0,8.77,-11.63
17833,47,54,63.625,-9.25,10.642,0,8.6,-12.84
17834,47,55,63.812,-9.1875,10.903,0,8.55,-8.65
17835,47,56,64.125,-9.0625,10.903,0,8.38,-25.49
17836,47,57,64.5,-8.8125,10.885,0,8.09,-22.7
