20595,54,2,18.562,-3.6875,0,0,11.14,-63.96
20596,54,3,18.562,-3.6875,0,0,11.05,-33.35
20597,54,4,18.562,-3.625,0,0,10.98,-9.56
20598,54,5,18.938,-3.5625,0,0,10.84,-20.81
20599,54,6,18.688,-3.4375,0,0,10.58,-31.55
20600,54,7,18.688,-3.25,0,0,10.13,-27.76
20601,54,8,18.938,-3.1875,0,0,9.71,-59.89
20602,54,9,19.125,-3.125,0,0,9.32,-60.71
20603,54,10,19.125,-2.875,0,0,8.77,-37.81
20604,54,11,19.125,-2.75,0,0,8.29,-73.83
20605,54,12,19.125,-2.6875,0,0,7.91,-64.96
20606,54,13,19.125,-2.5,0,0,7.47,-33.09
20607,54,14,19.125,-2.4375,0,0,7.18,-53.28
20608,54,15,19.125,-2.375,0,0,6.97,-41.11
20609,54,16,19.125,-2.1875,0,0,6.65,-23.03
20610,54,17,19.125,-2.125,0,0,6.39,-41.86
20611,54,18,18.938,-2,0,0,6.15,-39.05
20612,54,19,18.938,-1.8125,-0.60764,0,5.69,-29.36
20613,54,20,18.625,-1.625,-0.72917,0,5.19,-68.68
20614,54,21,18.625,-1.5625,-0.625,0,4.79,-65.48
20615,54,22,18,-1.4375,-0.65972,0,4.5,-52.06
20616,54,23,18,-1.25,-0.625,0,4.14,-26.93
20617,54,24,18,-1.1875,0,0,3.81,-52.93
20618,54,25,17.438,-1.0625,0,0,3.51,-48.25
20619,54,26,17,-0.9375,0,0,3.23,-45.22
20620,54,27,17,-0.75,0,0,2.79,-29.42
20621,54,28,17.188,-0.6875,0,0,2.42,-57.41
