6225,59,1,53.125,0.6875,18.837,0,-0.4,-8.53
6226,59,2,52.125,0.8125,19.097,0,-0.52,-9.4
6227,59,3,52.062,0.8125,19.635,0,-0.58,-9
6228,59,4,51.375,0.875,19.878,0,-0.65,-10.72
6229,59,5,50.062,1,19.948,0.03,-0.78,-10.5
6230,59,6,49.625,1,20.035,0.03,-0.84,-8.64
6231,59,7,48.75,1.0625,20.087,0.03,-0.9,-4.46
6232,59,8,48.062,1.0625,20.139,0.03,-0.91,-1.49
6233,59,9,47.688,1.0625,20.208,0.06,-0.92,-1.1
6234,59,10,47.312,1.0625,20.417,0.06,-0.92,-0.67
6235,59,11,47.25,1.0625,20.573,0.09,-0.94,-2.49
6236,59,12,47.188,1.0625,20.66,0.09,-0.97,-3.98
6237,59,13,46.5,1.0625,20.764,0.12,-1.01,-3.11
6238,59,14,46.375,1.125,20.799,0.12,-1.03,-3.31
6239,59,15,46.625,1.125,20.851,0.12,-1.04,-2.04
6240,59,16,46.25,1.125,20.903,0.12,-1.05,-0.71
6241,59,17,46,1.125,20.938,0.12,-1.05,0.64
6242,59,18,46,1.0625,21.007,0.15,-0.97,5.88
6243,59,19,46.125,1,21.094,0.15,-0.87,15.19
6244,59,20,46.188,0.875,21.181,0.18,-0.74,19.81
6245,59,21,45.688,0.625,21.233,0.18,-0.45,22.49
6246,59,22,45.812,0.5,21.354,0.21,-0.31,21.96
6247,59,23,46.125,0.375,21.476,0.27,-0.14,26.26
6248,59,24,46.375,0.25,21.615,0.3,0.05,29.43
6249,59,25,46.688,-0.0625,21.736,0.36,0.46,31.38
6250,59,26,47.188,-0.1875,21.875,0.42,0.66,30.22
6251,59,27,47.5,-0.5,21.979,0.51,1.01,27.15
6252,59,28,48.438,-0.625,22.118,0.69,1.15,21
6253,59,29,48.875,-0.75,22.222,0.78,1.24,15.17
6254,59,30,49.5,-0.75,22.309,0.9,1.3,3.99
6255,59,31,50.062,-0.8125,22.413,0.99,1.31,2.46
6256,59,32,50.75,-0.75,22.517,1.08,1.29,-4.14
6257,59,33,50.562,-0.875,22.587,1.14,1.4,8.58
6258,59,34,51.312,-0.75,22.726,1.38,1.26,-21.03
6259,59,35,53.75,-0.8125,22.691,1.68,1.3,3.03
6260,59,36,54.25,-0.8125,22.83,1.86,1.29,-0.96
6261,59,37,53.875,-0.8125,22.934,1.98,1.23,-9.52
6262,59,38,54.375,-0.75,23.073,2.01,1.2,-1.84
6263,59,39,55.188,-0.75,23.212,2.19,1.2,-1.31
6264,59,40,56.438,-0.8125,23.368,2.25,1.22,3.49
6265,59,41,59.438,-0.8125,23.542,2.13,1.2,-1.35
6266,59,42,59.125,-0.8125,23.663,2.16,1.21,0.71
6267,59,43,59.688,-0.875,23.767,2.1,1.22,0.98
6268,59,44,60.75,-0.875,23.594,2.01,1.22,-0.08
6269,59,45,61.812,-0.875,23.681,1.95,1.22,0.15
6270,59,46,62.188,-0.875,23.681,1.68,1.22,0.28
6271,59,47,62.75,-0.9375,23.767,1.62,1.23,1.81
6272,59,48,63.938,-1,23.767,1.38,1.27,2.61
6273,59,49,64.125,-1,23.646,1.08,1.28,2.39
6274,59,50,64.375,-1,23.594,0.84,1.3,2.48
6275,59,51,65.375,-1.0625,23.524,0.63,1.33,2.55
6276,59,52,65.875,-1.125,23.524,0.54,1.35,2.86
6277,59,53,66.938,-1.1875,23.472,0.39,1.41,4.79
6278,59,54,66.438,-1.25,23.16,0.3,1.45,5.27
6279,59,55,66.75,-1.25,23.142,0.24,1.48,4.49
6280,59,56,67.5,-1.3125,23.056,0.06,1.53,3.6
6281,59,57,67.438,-1.375,23.003,0,1.55,3.57
6282,59,58,68.125,-1.4375,22.899,-0.09,1.6,3.75
6283,59,59,68.5,-1.4375,22.865,-0.12,1.61,2.16
6284,59,60,68.625,-1.4375,22.865,-0.15,1.62,0.63
6285,59,61,69.188,-1.4375,22.812,-0.18,1.6,-0.9
6286,59,62,69.5,-1.4375,22.795,-0.18,1.59,-1.78
6287,59,63,70.5,-1.4375,22.795,-0.18,1.58,-0.78
6288,59,64,71.062,-1.5,22.795,-0.15,1.59,0.46
6289,59,65,71.562,-1.5,22.83,-0.09,1.59,0.34
6290,59,66,72.688,-1.5,23.09,-0.06,1.59,0.56
6291,59,67,73.25,-1.5625,23.16,0,1.61,1.84
