5009,44,66,46.375,-3.1875,31.667,-0.42
5010,44,67,46.125,-3.1875,31.684,-0.39
5011,44,68,45.312,-3.1875,31.736,-0.36
5012,44,69,45.125,-3.1875,31.493,-0.3
5013,44,70,44.688,-3.1875,31.528,-0.27
5014,44,71,44.625,-3.25,31.302,-0.27
5015,44,72,44.312,-3.25,31.059,-0.27
5016,44,73,44.188,-3.3125,31.059,-0.27
5017,44,74,44,-3.3125,30.833,-0.24
5018,44,75,43.688,-3.3125,30.833,-0.24
5019,44,76,43.188,-3.3125,30.573,-0.27
5020,44,77,43.188,-3.3125,30.625,-0.24
5021,44,78,43.062,-3.25,30.365,-0.24
5022,44,79,42.812,-3.25,30.382,-0.24
5023,44,80,42.688,-3.25,30.156,-0.24
5024,44,81,42.312,-3.1875,30.156,-0.24
5025,44,82,42.188,-3.1875,29.896,-0.27
5026,44,83,42.062,-3.1875,29.635,-0.3
5027,44,84,41.75,-3.1875,29.653,-0.33
5028,44,85,41.562,-3.125,29.358,-0.39
5029,44,86,41.438,-3.125,29.618,-0.42
5030,44,87,41,-3.125,29.288,-0.66
5031,44,88,40.75,-3.125,29.323,-0.39
5032,44,89,40.562,-3.1875,29.288,-0.6
5033,44,90,40.375,-3.25,29.358,-0.06
5034,44,91,40.312,-3.25,29.392,0.33
5035,44,92,40.062,-3.3125,29.427,0.3
5036,44,93,39.938,-3.375,29.358,0
5037,44,94,39.688,-3.375,29.323,-0.39
5038,44,95,39.25,-3.4375,29.219,-0.87
5039,44,96,39.062,-3.4375,28.924,-0.96
5040,44,97,39,-3.5,28.906,-0.93
5041,44,98,38.688,-3.5,28.889,-0.75
5042,44,99,38.5,-3.5625,28.958,-0.45
5043,44,100,38.375,-3.5625,28.976,-0.24
5044,44,101,38.125,-3.5625,29.08,0.15
5045,44,102,38,-3.625,29.115,0.3
5046,44,103,37.812,-3.625,29.149,0.3
5047,44,104,37.438,-3.625,29.08,0.03
5048,44,105,37.25,-3.625,29.115,0.06
5049,44,106,36.938,-3.625,29.062,-0.09
5050,44,107,36.875,-3.6875,28.767,-0.21
5051,44,108,36.812,-3.6875,28.49,-0.36
5052,44,109,36.438,-3.75,28.281,-0.33
5053,44,110,36.312,-3.75,28.333,-0.33
5054,44,111,36.188,-3.75,28.09,-0.33
5055,44,112,35.875,-3.75,27.865,-0.3
5056,44,113,35.625,-3.6875,27.934,-0.24
5057,44,114,35.375,-3.6875,27.708,-0.21
5058,44,115,35.375,-3.625,27.483,-0.18
5059,44,116,35.312,-3.625,27.257,-0.24
5060,44,117,35.25,-3.5625,27.24,-0.21
5061,44,118,35.375,-3.5625,27.274,-0.15
5062,44,119,35.375,-3.5625,27.292,-0.12
5063,44,120,35.312,-3.5,27.326,-0.06
5064,44,121,35.375,-3.4375,27.326,-0.03
5065,44,122,35.438,-3.4375,27.344,0
5066,44,123,35.438,-3.4375,27.361,0
5067,44,124,35.438,-3.4375,27.378,0
5068,44,125,35.438,-3.5,27.378,0
5069,44,126,35.438,-3.5,27.396,0
5070,44,127,35.438,-3.5,27.413,0.03
5071,44,128,35.5,-3.5,27.431,0.03
5072,44,129,35.5,-3.5,27.413,0.06
5073,44,130,35.5,-3.5,27.413,0.09
5074,44,131,35.562,-3.4375,27.431,0.12
5075,44,132,35.625,-3.4375,27.691,0.15
5076,44,133,35.625,-3.4375,27.726,0.18
5077,44,134,35.625,-3.4375,27.726,0.24
5078,44,135,35.625,-3.375,27.969,0.33
5079,44,136,35.562,-3.375,27.986,0.51
5080,44,137,35.562,-3.375,28.264,0.69
5081,44,138,35.562,-3.375,28.281,0.63
5082,44,139,35.625,-3.4375,28.281,0.66
5083,44,140,35.75,-3.4375,28.507,0.48
5084,44,141,35.688,-3.4375,28.542,0.78
5085,44,142,35.625,-3.4375,28.49,0.42
5086,44,143,35.688,-3.4375,28.507,0.3
5087,44,144,35.688,-3.5,28.49,0.06
5088,44,145,35.688,-3.5,28.472,0
5089,44,146,35.688,-3.5625,28.472,0.06
5090,44,147,35.625,-3.5625,28.49,0.15
5091,44,148,35.625,-3.5625,28.49,0.15
5092,44,149,35.625,-3.5625,28.802,0.36
5093,44,150,35.625,-3.5625,28.559,0.33
5094,44,151,35.625,-3.5625,28.542,0.24
5095,44,152,35.562,-3.5625,28.524,0.15
5096,44,153,35.562,-3.5,28.542,0.12
5097,44,154,35.562,-3.5,28.542,0.09
5098,44,155,35.562,-3.5,28.576,0.15
5099,44,156,35.562,-3.4375,28.559,0.15
5100,44,157,35.562,-3.4375,28.576,0.12
5101,44,158,35.562,-3.4375,28.559,0.03
5102,44,159,35.5,-3.375,28.559,0
5103,44,160,35.625,-3.375,28.594,0.06
5104,44,161,35.625,-3.375,28.576,0.09
5105,44,162,35.688,-3.375,28.611,0.09
5106,44,163,35.75,-3.3125,28.611,0.15
5107,44,164,35.75,-3.3125,28.646,0.21
5108,44,165,35.75,-3.3125,28.403,0.27
5109,44,166,35.812,-3.3125,28.698,0.3
5110,44,167,35.875,-3.3125,28.438,0.24
5111,44,168,36,-3.3125,28.715,0.33
5112,44,169,36,-3.3125,28.49,0.51
5113,44,170,36.125,-3.3125,28.49,0.33
5114,44,171,36.25,-3.3125,28.507,0.45
5115,44,172,36.312,-3.375,28.507,0.15
5116,44,173,36.438,-3.375,28.524,0.21
5117,44,174,36.562,-3.375,28.559,0.51
5118,44,175,36.562,-3.4375,28.576,0.39
5119,44,176,36.625,-3.4375,28.576,0.36
5120,44,177,36.812,-3.4375,28.594,0.33
5121,44,178,36.812,-3.4375,28.576,0.39
5122,44,179,37,-3.375,28.594,0.42
5123,44,180,37.125,-3.375,28.611,0.54
5124,44,181,37.312,-3.375,28.906,0.54
5125,44,182,37.438,-3.375,28.906,0.54
5126,44,183,37.562,-3.375,28.924,0.54
5127,44,184,37.75,-3.375,28.941,0.51
5128,44,185,37.875,-3.375,29.201,0.57
5129,44,186,38.062,-3.4375,29.219,0.51
5130,44,187,38.125,-3.4375,29.184,0.42
5131,44,188,38.25,-3.5,29.201,0.45
5132,44,189,38.438,-3.5,29.479,0.48
5133,44,190,38.5,-3.5,29.497,0.48
5134,44,191,38.688,-3.5625,29.497,0.45
5135,44,192,38.75,-3.5625,29.462,0.42
5136,44,193,38.875,-3.625,29.462,0.39
5137,44,194,39,-3.625,29.722,0.39
5138,44,195,39.125,-3.6875,29.74,0.36
5139,44,196,39.188,-3.6875,29.722,0.39
5140,44,197,39.375,-3.6875,29.722,0.36
5141,44,198,39.5,-3.6875,30,0.39
5142,44,199,39.625,-3.625,30.017,0.39
5143,44,200,39.75,-3.625,30,0.39
5144,44,201,39.812,-3.625,30.017,0.39
5145,44,202,40,-3.5625,30.017,0.42
5146,44,203,40.062,-3.5625,30.26,0.36
5147,44,204,40.125,-3.5625,30.243,0.33
5148,44,205,40.25,-3.5,30.243,0.3
5149,44,206,40.375,-3.5,30.486,0.3
5150,44,207,40.438,-3.5,30.503,0.33
5151,44,208,40.562,-3.5,30.486,0.3
5152,44,209,40.625,-3.5,30.521,0.33
5153,44,210,40.812,-3.4375,30.799,0.36
5154,44,211,40.875,-3.4375,30.799,0.36
5155,44,212,41,-3.375,30.781,0.36
5156,44,213,41.062,-3.375,30.781,0.36
5157,44,214,41.125,-3.375,31.024,0.27
5158,44,215,41.25,-3.3125,31.024,0.15
5159,44,216,41.25,-3.3125,30.92,-0.15
5160,44,217,41.375,-3.3125,31.163,-0.21
5161,44,218,41.438,-3.3125,31.181,-0.06
5162,44,219,41.562,-3.3125,31.181,0.15
5163,44,220,41.625,-3.3125,31.215,0.27
5164,44,221,41.625,-3.3125,31.458,0.27
5165,44,222,41.625,-3.3125,31.441,0.18
5166,44,223,41.625,-3.3125,31.406,0.06
5167,44,224,41.625,-3.3125,31.667,0.06
5168,44,225,41.625,-3.375,31.667,0.06
5169,44,226,41.562,-3.375,31.615,0.03
5170,44,227,41.562,-3.4375,31.615,0.09
5171,44,228,41.625,-3.4375,31.927,0.24
5172,44,229,41.562,-3.5,31.892,0.24
5173,44,230,41.562,-3.5,31.91,0.24
5174,44,231,41.562,-3.5,32.153,0.24
5175,44,232,41.5,-3.5,32.135,0.21
5176,44,233,41.5,-3.5,32.135,0.24
5177,44,234,41.5,-3.5,32.396,0.3
5178,44,235,41.438,-3.5,32.396,0.33
5179,44,236,41.438,-3.5,32.413,0.33
5180,44,237,41.312,-3.5,32.639,0.3
5181,44,238,41.25,-3.5,32.656,0.33
5182,44,239,41.188,-3.5,32.639,0.27
5183,44,240,41.062,-3.5,32.882,0.24
