1478,29,1,64.25,-9.5625,4.3229,0
1479,29,2,63,-9.5,4.1146,0
1480,29,3,62.438,-9.5,4.1667,0
1481,29,4,61.5,-9.5625,4.0278,0.09
1482,29,5,60.75,-9.5,3.8021,0.09
1483,29,6,60,-9.5,3.8889,0.12
1484,29,7,58.875,-9.4375,3.6806,0.15
1485,29,8,58.25,-9.4375,3.4549,0.15
1486,29,9,57.625,-9.375,3.5243,0.15
1487,29,10,56.75,-9.4375,3.2986,0.18
1488,29,11,56.188,-9.375,3.3854,0.21
1489,29,12,55.438,-9.3125,3.1597,0.18
1490,29,13,54.125,-9.25,2.9688,0.18
1491,29,14,53.625,-9.1875,3.0208,0.18
1492,29,15,53.25,-9.1875,2.7778,0.15
1493,29,16,52.125,-9.125,2.5868,0.18
1494,29,17,51.562,-9.0625,2.6389,0.18
1495,29,18,51.062,-9.0625,2.4132,0.15
1496,29,19,50.375,-9,2.2396,0.21
1497,29,20,49.812,-9,2.2917,0.21
1498,29,21,49.312,-8.9375,2.066,0.18
1499,29,22,48.688,-8.9375,2.1181,0.18
1500,29,23,48.5,-8.9375,1.8924,0.21
1501,29,24,48.188,-8.9375,1.9271,0.21
1502,29,25,47.688,-8.9375,1.9792,0.24
1503,29,26,47.312,-8.875,1.7361,0.24
1504,29,27,47.062,-8.9375,1.7535,0.24
1505,29,28,46.75,-8.9375,1.8056,0.27
1506,29,29,46.562,-8.9375,1.8229,0.27
1507,29,30,46.312,-8.9375,1.8403,0.27
1508,29,31,46.062,-8.9375,1.8576,0.27
1509,29,32,45.938,-8.9375,1.8924,0.3
1510,29,33,45.688,-9,1.6319,0.3
1511,29,34,45.562,-9,1.6319,0.24
1512,29,35,45.375,-9,1.6319,0.21
1513,29,36,45.062,-9.0625,1.6319,0.15
1514,29,37,44.812,-9.0625,1.3715,0.12
1515,29,38,44.5,-9.0625,1.3715,0.03
1516,29,39,44.375,-9.0625,1.3715,0.03
1517,29,40,44.25,-9.0625,1.3889,0.03
1518,29,41,44,-9.125,1.4236,0.09
1519,29,42,43.812,-9.125,1.441,0.09
1520,29,43,43.625,-9.125,1.441,0.09
1521,29,44,43.25,-9.0625,1.1806,0.09
1522,29,45,43.062,-9.0625,1.1979,0.12
1523,29,46,42.75,-9.0625,1.25,0.18
1524,29,47,42.688,-9.125,1.2847,0.18
1525,29,48,42.5,-9.125,1.3194,0.18
1526,29,49,42.188,-9.0625,1.059,0.18
1527,29,50,42.062,-9.0625,1.0938,0.15
1528,29,51,41.875,-9.0625,1.1111,0.12
1529,29,52,41.562,-9.0625,0.83333,0.06
1530,29,53,41.375,-9.0625,0.85069,0.06
1531,29,54,41.188,-9.0625,0.88542,0.06
