421,18,1,24.562,0.5,8.2292,0
422,18,2,23.625,0.5625,8.4201,0.03
423,18,3,22.812,0.5625,8.2292,0.06
424,18,4,22.375,0.625,8.2639,0.06
425,18,5,22.188,0.6875,8.2639,0
426,18,6,22.688,0.8125,8.2118,-0.09
427,18,7,22,0.8125,8.2292,-0.12
428,18,8,21.75,0.875,8.1944,-0.21
429,18,9,20.75,1,7.9514,-0.24
430,18,10,20.5,1.0625,7.9167,-0.36
431,18,11,19.75,1.125,7.934,-0.39
432,18,12,19.375,1.375,7.8819,-0.54
433,18,13,18.625,1.4375,7.8819,-0.63
434,18,14,18.312,1.5,7.5868,-0.69
435,18,15,17.5,1.6875,7.6215,-0.42
436,18,16,17.375,1.8125,7.5521,-0.96
437,18,17,16.938,1.875,7.5174,-1.11
438,18,18,16.375,2.0625,7.4826,-0.96
439,18,19,15.875,2.125,7.5347,-0.33
440,18,20,15.5,2.1875,7.5521,-0.15
441,18,21,15.125,2.375,7.5694,0.09
442,18,22,14.875,2.4375,7.4826,-0.36
443,18,23,14.562,2.5,7.5174,-0.09
444,18,24,13.938,2.625,7.4653,-0.33
445,18,25,13.562,2.625,7.4132,-0.66
446,18,26,13.25,2.6875,7.3785,-0.78
447,18,27,13,2.6875,7.3611,-0.72
448,18,28,12.562,2.8125,7.3785,-0.39
449,18,29,12.188,2.8125,7.3264,-0.57
450,18,30,11.5,2.875,7.6215,-0.18
451,18,31,11.125,2.875,7.5868,-0.63
452,18,32,10.688,2.875,7.2049,-1.5
453,18,33,10.125,2.875,7.1354,-1.44
454,18,34,9.8125,2.875,7.1007,-1.5
455,18,35,9.5,2.9375,7.0486,-2.07
456,18,37,8.9375,2.9375,7.0486,-2.07
457,18,38,8.8125,3,6.9618,-1.62
458,18,39,8.375,3.0625,6.8403,0.27
459,18,40,8,3.0625,6.7361,-0.93
460,18,41,7.25,3.125,6.6493,-1.53
461,18,42,6.875,3.1875,6.6146,-1.74
