4149,13,1,84.5,4.3125,33.385,0
4150,13,2,83.688,4.25,33.49,0
4151,13,3,83.375,4.1875,33.507,0
4152,13,4,82.625,4,33.333,0
4153,13,5,82.625,3.9375,33.472,0
4154,13,6,82.312,3.875,33.542,0
4155,13,7,81.5,3.8125,33.698,0.03
4156,13,8,81.062,3.75,33.542,0.03
4157,13,9,80,3.5625,33.663,0.03
4158,13,10,79.938,3.5625,33.837,0.06
4159,13,11,79.938,3.5,34.097,0.12
4160,13,12,79,3.4375,34.115,0.12
4161,13,13,78.625,3.375,34.132,0.12
4162,13,14,77.125,3.25,33.802,0.09
4163,13,15,76.562,3.1875,33.854,0.09
4164,13,16,75.75,3.125,33.872,0.09
4165,13,17,75.5,3.0625,34.045,0.15
4166,13,18,75.125,3.0625,34.062,0.15
4167,13,19,74.25,3.125,34.08,0.12
4168,13,20,73.812,3.1875,33.785,0.12
4169,13,21,73.812,3.1875,33.837,0.12
4170,13,22,73.062,3.1875,33.785,0.09
4171,13,23,72.438,3.1875,33.733,0.06
4172,13,24,71.312,3.1875,33.681,0.03
4173,13,25,71.5,3.25,33.75,0.03
4174,13,26,71,3.3125,33.733,0.03
