17780,47,1,46.5,-2.375,10.521,0
17781,47,2,47.625,-2.75,10.816,0.06
17782,47,3,47.125,-2.9375,10.799,0.06
17783,47,4,46.75,-3.125,10.729,0.03
17784,47,5,48,-3.6875,10.799,0.03
17785,47,6,47.625,-3.9375,10.816,0
17786,47,7,47.625,-4.4375,10.885,-0.03
17787,47,8,47.5,-4.6875,10.851,-0.03
17789,47,10,47.688,-5.625,10.833,0
17790,47,11,48.562,-6,10.885,0.03
17791,47,12,48.188,-6.6875,10.59,0.03
17792,47,13,48.75,-7.0625,10.59,0
17793,47,14,48.562,-7.75,10.573,0
17794,47,15,48.312,-7.9375,10.503,-0.03
17795,47,16,47.875,-8.125,10.486,-0.06
17796,47,17,47.875,-8.6875,10.573,0.03
17797,47,18,48.375,-9.125,10.59,0.03
17798,47,19,49.062,-9.9375,10.642,0.03
17799,47,20,49,-10.25,10.608,0.03
17800,47,21,48.875,-10.75,10.59,0
17801,47,22,49.312,-11,10.625,0
17831,47,52,62.062,-9.3125,10.608,0
17832,47,53,62.938,-9.3125,10.903,0
17833,47,54,63.625,-9.25,10.642,0
17834,47,55,63.812,-9.1875,10.903,0
17835,47,56,64.125,-9.0625,10.903,0
17836,47,57,64.5,-8.8125,10.885,0
