23405,2,1,17.312,4.9375,11.667,0
23406,2,2,14.625,4,11.892,0
23407,2,3,14.688,3.8125,12.031,0
23408,2,4,17.5,4.25,13.733,0
23409,2,5,18.062,4.1875,14.01,0.06
23410,2,6,19,4.125,13.993,0.21
23411,2,7,19.375,4.0625,13.941,0.12
23412,2,8,19.812,4,14.149,0.09
23413,2,9,20.75,3.9375,14.115,0.03
23414,2,10,21.062,3.875,14.045,-0.03
23415,2,11,22.125,3.6875,14.323,0
23416,2,12,22.5,3.5625,14.253,-0.06
23417,2,13,23.5,3.3125,14.236,0
23418,2,14,23.875,3.1875,14.497,0.03
23419,2,15,24.25,3,14.479,0.03
23420,2,16,25.188,2.75,14.444,0.03
23421,2,17,25.5,2.5625,14.67,0.03
23422,2,18,26.25,2.1875,14.653,0.06
23423,2,19,26.625,2,14.67,0.09
23424,2,20,26.938,1.8125,14.878,0.09
23425,2,21,27.625,1.4375,14.878,0.12
23426,2,22,27.812,1.3125,14.844,0.15
23427,2,23,28.062,1.125,15.087,0.12
23428,2,24,28.938,0.875,15.122,0.15
23429,2,25,29.438,0.75,15.035,0.12
23430,2,26,30,0.5625,15.278,0.09
